"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과코드","교과차수","상위교과","교과명","교원수(남)","교원수(여)","교원수(계)"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020213","","선택중심교육과정-전문교과-전문교과Ⅱ-식품 가공","식품 가공","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","0","3","3"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010110","","선택중심교육과정-보통교과-교양","교양","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010204","","선택중심교육과정-전문교과-미용","미용","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010206","","선택중심교육과정-전문교과-식품·조리","식품·조리","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010212","","선택중심교육과정-전문교과-전기·전자","전기·전자","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020212","","선택중심교육과정-전문교과-전문교과Ⅱ-정보·통신","정보·통신","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020211","","선택중심교육과정-전문교과-전문교과Ⅱ-전기·전자","전기·전자","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020209","","선택중심교육과정-전문교과-전문교과Ⅱ-화학 공업","화학 공업","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020206","","선택중심교육과정-전문교과-전문교과Ⅱ-건설","건설","5","0","5"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020205","","선택중심교육과정-전문교과-전문교과Ⅱ-음식 조리","음식 조리","0","5","5"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020204","","선택중심교육과정-전문교과-전문교과Ⅱ-미용·관광·레저","미용·관광·레저","0","4","4"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301020201","","선택중심교육과정-전문교과-전문교과Ⅱ-경영·금융","경영·금융","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","0121623010215","","선택중심교육과정-전문교과-농림·축산","농림·축산","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010213","","선택중심교육과정-전문교과-정보·통신","정보·통신","1","4","5"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010212","","선택중심교육과정-전문교과-전기·전자","전기·전자","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010110","","선택중심교육과정-보통교과-교양","교양","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","3","0","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301020212","","선택중심교육과정-전문교과-전문교과Ⅱ-정보·통신","정보·통신","6","3","9"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301020211","","선택중심교육과정-전문교과-전문교과Ⅱ-전기·전자","전기·전자","5","3","8"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301020207","","선택중심교육과정-전문교과-전문교과Ⅱ-기계","기계","3","0","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","3","1","4"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","4","4","8"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","5","2","7"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","0","5"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","1","5"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","0121623010109","","선택중심교육과정-보통교과-제2외국어/한문","제2외국어/한문","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","2","3","5"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010109","","선택중심교육과정-보통교과-제2외국어/한문","제2외국어/한문","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","4","4"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","4","5","9"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","0","6","6"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","4","3","7"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","0","6","6"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","011122301020212","","선택중심교육과정-전문교과-전문교과Ⅱ-정보·통신","정보·통신","8","5","13"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0121623010213","","선택중심교육과정-전문교과-정보·통신","정보·통신","2","3","5"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","011122301020211","","선택중심교육과정-전문교과-전문교과Ⅱ-전기·전자","전기·전자","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","3","3","6"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","6","4","10"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","3","2","5"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","2","7"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","0121623010110","","선택중심교육과정-보통교과-교양","교양","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","3","2","5"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301020203","","선택중심교육과정-전문교과-전문교과Ⅱ-디자인·문화 콘텐츠","디자인·문화 콘텐츠","3","2","5"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010213","","선택중심교육과정-전문교과-정보·통신","정보·통신","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010203","","선택중심교육과정-전문교과-문화·예술·디자인·방송","문화·예술·디자인·방송","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010202","","선택중심교육과정-전문교과-보건·복지","보건·복지","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301020216","","선택중심교육과정-전문교과-전문교과Ⅱ-농림·수산 해양","농림·수산 해양","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301020213","","선택중심교육과정-전문교과-전문교과Ⅱ-식품 가공","식품 가공","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301020205","","선택중심교육과정-전문교과-전문교과Ⅱ-음식 조리","음식 조리","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301020204","","선택중심교육과정-전문교과-전문교과Ⅱ-미용·관광·레저","미용·관광·레저","0","3","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301020201","","선택중심교육과정-전문교과-전문교과Ⅱ-경영·금융","경영·금융","3","3","6"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","011122301020202","","선택중심교육과정-전문교과-전문교과Ⅱ-보건·복지","보건·복지","0","6","6"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","0121623010206","","선택중심교육과정-전문교과-식품·조리","식품·조리","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","1","5","6"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","0","3","3"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","3","0","3"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","6","2","8"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","4","1","5"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","6","4","10"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","4","6"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010109","","선택중심교육과정-보통교과-제2외국어/한문","제2외국어/한문","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","3","1","4"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","3","0","3"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","5","3","8"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","2","3"
